Borough,Latitude,Longitude
MANHATTAN,40.71468061,-74.00743093
BRONX,40.84620444,-73.91848852
MANHATTAN,40.72230027,-73.99712109
MANHATTAN,40.80816474,-73.94518676
MANHATTAN,40.72953547,-73.99833669
MANHATTAN,40.78247383,-73.9576367
BROOKLYN,40.62527523,-74.0022443
MANHATTAN,40.73430309,-74.00268458
QUEENS,40.68623426,-73.82417477
BROOKLYN,40.60937739,-74.002323
BROOKLYN,40.6686007,-73.98512678
STATEN ISLAND,40.52288357,-74.23923706
MANHATTAN,40.72734476,-73.99030549
BROOKLYN,40.63719561,-74.00778621
QUEENS,40.68712179,-73.8359813
BROOKLYN,40.70052776,-73.94160386
MANHATTAN,,
MANHATTAN,40.7885746,-73.94894415
BROOKLYN,40.66876543,-73.98544397
MANHATTAN,40.76171913,-73.98280655
MANHATTAN,40.73454696,-73.98990392
MANHATTAN,40.75570871,-73.98720804
MANHATTAN,40.74950231,-73.98307317
MANHATTAN,40.73393807,-73.99963556
BRONX,40.8716416,-73.87733165
MANHATTAN,40.72679882,-74.00561029
QUEENS,40.75886092,-73.82980181
MANHATTAN,40.75243732,-73.97324433
BROOKLYN,40.69075754,-73.95663482
BRONX,40.82896152,-73.90677318
MANHATTAN,40.78548039,-73.96975358
QUEENS,40.72538477,-73.85076943
MANHATTAN,40.75987805,-73.98784977
QUEENS,40.74559568,-73.90338919
BROOKLYN,40.67419432,-74.01662292
MANHATTAN,40.76554591,-73.9547017
BROOKLYN,40.61546503,-73.96340125
BROOKLYN,40.66159146,-73.99684617
MANHATTAN,40.76364649,-73.96213939
BROOKLYN,40.61835474,-74.02892079
MANHATTAN,40.75470729,-73.99163338
MANHATTAN,40.798471,-73.96900364
BROOKLYN,40.66630578,-73.93137504
QUEENS,40.66622163,-73.85108924
MANHATTAN,40.77051482,-73.95712803
QUEENS,40.7637399,-73.80808655
BROOKLYN,40.6622345,-73.93980995
QUEENS,,
MANHATTAN,40.77354602,-73.95991334
BRONX,40.86802395,-73.86728342
BROOKLYN,40.69753411,-73.99331749
QUEENS,40.75887238,-73.83012303
BROOKLYN,40.68237476,-73.99342718
QUEENS,40.75777481,-73.79184976
BROOKLYN,40.63242724,-73.94765491
BRONX,40.84171144,-73.90431216
QUEENS,40.70728305,-73.78932031
MANHATTAN,40.80774452,-73.93917264
QUEENS,40.73380013,-73.81480121
QUEENS,40.73855398,-73.81475552
MANHATTAN,40.70826605,-74.00823094
BROOKLYN,40.69190421,-73.98843551
BROOKLYN,40.69490745,-73.99475662
MANHATTAN,40.76270832,-73.9932171
QUEENS,40.74939669,-73.88773088
MANHATTAN,40.74491361,-73.98711629
MANHATTAN,40.75930953,-73.98485746
MANHATTAN,40.71794979,-73.99611481
MANHATTAN,40.73047063,-73.98629643
MANHATTAN,40.74150605,-73.97827924
MANHATTAN,40.75622165,-73.9704671
MANHATTAN,40.70838975,-74.00481522
MANHATTAN,40.75252054,-73.97730475
STATEN ISLAND,40.60340359,-74.13152792
MANHATTAN,40.76188265,-73.96540365
MANHATTAN,40.76003757,-73.99144861
QUEENS,40.76388029,-73.72671846
QUEENS,40.71845778,-73.80373648
MANHATTAN,40.81110082,-73.96416789
BROOKLYN,40.69369063,-73.98478582
QUEENS,40.7562284,-73.91318438
STATEN ISLAND,40.62595694,-74.13445073
BRONX,40.87673505,-73.86443467
BRONX,40.82734128,-73.92434359
MANHATTAN,40.75810769,-73.98786092
QUEENS,40.73922636,-73.7861917
QUEENS,40.73338307,-73.73486474
BRONX,40.82822118,-73.85016661
MANHATTAN,40.75799738,-73.9836666
BROOKLYN,40.69439735,-73.97631842
BRONX,40.82463338,-73.91058757
BRONX,40.82463338,-73.91058757
MANHATTAN,40.80897211,-73.95947297
MANHATTAN,40.72573834,-73.98377913
MANHATTAN,40.76693962,-73.98272217
MANHATTAN,40.7153116,-74.01121864
MANHATTAN,40.76595863,-73.95733674
MANHATTAN,40.75744936,-73.97379819
QUEENS,40.73583523,-73.74631167
QUEENS,40.74600622,-73.88985144
MANHATTAN,40.72483918,-74.00251103
QUEENS,40.76516845,-73.81906041
MANHATTAN,40.7153116,-74.01121864
MANHATTAN,40.7153116,-74.01121864
MANHATTAN,40.75124755,-73.98043438
QUEENS,40.74892436,-73.86929998
STATEN ISLAND,40.58229088,-74.169057
BRONX,40.87673505,-73.86443467
QUEENS,40.75367675,-73.91446542
QUEENS,40.73337334,-73.86996915
QUEENS,40.76548132,-73.91369938
QUEENS,40.74845694,-73.87600657
BROOKLYN,40.66437688,-73.92374985
QUEENS,40.73670667,-73.81470292
QUEENS,40.65322719,-73.83841439
BRONX,40.84777776,-73.90165403
QUEENS,40.7431952,-73.93672347
MANHATTAN,40.72188636,-73.97734765
QUEENS,40.76717252,-73.92200401
BROOKLYN,40.65582724,-73.94335492
MANHATTAN,40.7433031,-73.99623242
QUEENS,40.68094789,-73.84120993
BROOKLYN,40.61559695,-73.99373631
MANHATTAN,40.75783078,-73.99121427
QUEENS,40.71312035,-73.87547712
BRONX,40.84771436,-73.90133966
BROOKLYN,40.71405842,-73.95119441
BRONX,40.85286092,-73.90488532
MANHATTAN,40.7382415,-73.9911519
QUEENS,40.68094789,-73.84120993
QUEENS,40.70554024,-73.73973641
MANHATTAN,40.75622165,-73.9704671
MANHATTAN,40.75613912,-73.98316894
MANHATTAN,40.75613912,-73.98316894
QUEENS,40.71603388,-73.77090248
MANHATTAN,40.75761625,-73.98669512
MANHATTAN,40.76948469,-73.9883029
MANHATTAN,40.85016772,-73.9357542
MANHATTAN,40.84337311,-73.93808833
MANHATTAN,40.79811749,-73.94200584
BRONX,40.84612797,-73.91903439
MANHATTAN,,
STATEN ISLAND,40.60719033,-74.16242136
MANHATTAN,40.74316637,-73.97699397
QUEENS,40.70137428,-73.88763503
BROOKLYN,40.62685109,-73.97642885
MANHATTAN,40.77541942,-73.95645332
MANHATTAN,40.75185553,-73.97366684
BRONX,40.8095759,-73.91804932
MANHATTAN,40.7642931,-73.97920317
MANHATTAN,40.80766991,-73.96414445
BROOKLYN,40.64871358,-73.97776169
BROOKLYN,40.57430106,-73.98866106
BRONX,40.86882887,-73.88874047
QUEENS,40.70341011,-73.80005151
QUEENS,40.74774805,-73.89159533
BROOKLYN,40.62305463,-74.0045569
QUEENS,40.67918043,-73.75394338
MANHATTAN,40.72896076,-73.98427986
BRONX,40.87592843,-73.8795765
MANHATTAN,40.80212313,-73.95703183
MANHATTAN,40.76504639,-73.98779468
QUEENS,40.72441997,-73.81062421
QUEENS,40.67264728,-73.77512515
QUEENS,40.69787516,-73.80236895
BROOKLYN,40.67802263,-73.9793815
MANHATTAN,40.80049388,-73.94657282
MANHATTAN,40.75246498,-73.99413851
MANHATTAN,40.75137138,-73.98241221
MANHATTAN,40.77438619,-73.98339901
MANHATTAN,40.76201232,-73.96769942
MANHATTAN,40.74476327,-73.9951605
BRONX,40.82047475,-73.92136346
MANHATTAN,40.74567253,-73.97801443
BRONX,40.84858654,-73.91805909
MANHATTAN,40.73934215,-73.99120228
BROOKLYN,40.67260026,-73.96275344
MANHATTAN,40.71814457,-73.99382768
MANHATTAN,40.79285038,-73.97125622
QUEENS,40.73584067,-73.74629
BROOKLYN,40.63796478,-73.91346075
BRONX,40.85191392,-73.89836577
BROOKLYN,40.69090501,-73.90851317
BROOKLYN,40.673369,-73.93291433
MANHATTAN,40.7374867,-73.99115922
BROOKLYN,40.69076241,-73.98865567
BRONX,40.85107429,-73.84854999
MANHATTAN,40.79817026,-73.9636692
BROOKLYN,40.57758163,-73.99741171
QUEENS,40.6116194,-73.74731677
MANHATTAN,40.7540594,-73.99005977
QUEENS,40.71522166,-73.91303578
MANHATTAN,40.72817583,-73.98485732
BROOKLYN,40.57818864,-73.95751068
MANHATTAN,40.7574722,-73.96662236
BROOKLYN,40.57698182,-73.98156538
QUEENS,40.78774623,-73.83714178
QUEENS,40.7132821,-73.76604945
MANHATTAN,40.70488369,-74.01592726
QUEENS,40.75992158,-73.8324811
BRONX,40.90545695,-73.89788957
BROOKLYN,40.69150598,-73.98629723
BROOKLYN,40.63626249,-74.02581915
BRONX,40.83645774,-73.90727223
MANHATTAN,40.72749313,-73.99239446
BRONX,40.85163365,-73.84400868
BROOKLYN,40.57651182,-73.9666012
QUEENS,40.75752324,-73.82913384
BRONX,40.81177634,-73.90959695
MANHATTAN,40.80800194,-73.96389863
MANHATTAN,40.86553576,-73.9272684
BROOKLYN,,
QUEENS,40.75290065,-73.83257817
BROOKLYN,40.64557528,-74.00981596
BRONX,40.85443962,-73.86423431
QUEENS,40.69899229,-73.79300702
MANHATTAN,40.71890771,-73.99605342
BROOKLYN,40.67086666,-73.97756685
BRONX,40.85840724,-73.86791356
BRONX,40.90502389,-73.90174296
QUEENS,40.78774623,-73.83714178
BROOKLYN,40.61317559,-73.91217104
STATEN ISLAND,40.63744666,-74.1478521
MANHATTAN,40.73419576,-73.99148441
BRONX,40.85125007,-73.89878609
QUEENS,40.6744194,-73.73589947
QUEENS,40.75752324,-73.82913384
BRONX,40.87647597,-73.84606939
STATEN ISLAND,40.61301887,-74.07247088
BROOKLYN,40.62685109,-73.97642885
BROOKLYN,40.57982351,-73.97202829
MANHATTAN,40.78602261,-73.97621722
MANHATTAN,40.80064655,-73.94438027
BROOKLYN,40.63332994,-73.91874133
MANHATTAN,40.71656375,-73.99891058
QUEENS,40.7741693,-73.92685912
BROOKLYN,40.6042302,-73.97175877
STATEN ISLAND,40.58229088,-74.169057
MANHATTAN,40.73859301,-73.99383661
BRONX,40.85898875,-73.86759427
MANHATTAN,40.70588096,-74.0063948
QUEENS,40.75633917,-73.8779302
BROOKLYN,40.58659926,-73.94576106
MANHATTAN,40.74503803,-73.97570495
BROOKLYN,40.71407877,-73.95393588
BROOKLYN,40.62868033,-74.0166404
BROOKLYN,40.62196488,-74.02582443
MANHATTAN,40.73443443,-73.98990393
QUEENS,40.74918456,-73.88976678
MANHATTAN,40.74481549,-73.99737635
MANHATTAN,40.75799738,-73.9836666
BROOKLYN,40.69184908,-73.98630076
MANHATTAN,40.7126822,-73.98964751
STATEN ISLAND,40.56479927,-74.12789235
MANHATTAN,40.74298471,-74.00386861
MANHATTAN,40.76629614,-73.96521724
MANHATTAN,40.72471553,-74.00597811
MANHATTAN,40.75222017,-73.97190537
BROOKLYN,40.70125571,-73.94277534
BROOKLYN,40.58356518,-73.94943209
STATEN ISLAND,40.57714886,-74.16406543
BROOKLYN,40.67698637,-73.9723048
BROOKLYN,40.69641847,-73.94649394
QUEENS,40.72184441,-73.89305527
QUEENS,40.71503521,-73.91328854
MANHATTAN,40.76559363,-73.96571579
MANHATTAN,40.76095627,-73.96101106
MANHATTAN,40.76095627,-73.96101106
QUEENS,40.71321096,-73.78152811
STATEN ISLAND,40.63779684,-74.07964632
STATEN ISLAND,40.56109158,-74.16982752
MANHATTAN,40.74038573,-73.9759773
MANHATTAN,40.70611434,-74.00500261
BROOKLYN,40.70116125,-73.91816456
BRONX,40.84318589,-73.90496421
MANHATTAN,40.80619234,-73.94175318
BRONX,40.85117052,-73.89883681
BROOKLYN,40.70288201,-73.92182316
STATEN ISLAND,40.62506329,-74.13581064
MANHATTAN,40.79615966,-73.93528263
MANHATTAN,40.73094609,-74.00673637
BROOKLYN,40.64340286,-73.91433292
MANHATTAN,40.75734099,-73.96851023
MANHATTAN,40.75219047,-73.9934636
BROOKLYN,40.68578036,-73.98602077
MANHATTAN,40.7941803,-73.9511754
MANHATTAN,40.72524256,-73.99475423
BRONX,40.89215119,-73.86146633
MANHATTAN,40.72725629,-73.98447148
MANHATTAN,40.81069782,-73.93912298
BROOKLYN,40.60994325,-73.9575697
STATEN ISLAND,40.64573028,-74.08588628
BROOKLYN,40.64480653,-73.92367132
MANHATTAN,40.78844195,-73.95328857
MANHATTAN,40.79700366,-73.93777389
QUEENS,40.75997343,-73.82854639
QUEENS,40.75974056,-73.93194296
MANHATTAN,,
BROOKLYN,40.72947562,-73.95091612
MANHATTAN,40.75425053,-73.9689773
MANHATTAN,40.70828971,-74.01751872
MANHATTAN,40.70784009,-74.01365563
MANHATTAN,40.75186175,-73.97707398
BROOKLYN,40.58702791,-73.96032773
MANHATTAN,40.72270926,-73.99810958
BROOKLYN,40.66183485,-73.88666718
QUEENS,40.70595191,-73.90193901
BROOKLYN,40.63574093,-74.02603873
BROOKLYN,40.68670603,-73.99379814
QUEENS,40.75603468,-73.82852766
MANHATTAN,40.76052009,-73.98581738
MANHATTAN,40.73951165,-73.98474288
BROOKLYN,40.64026297,-74.01902502
MANHATTAN,40.75754644,-73.97873965
QUEENS,40.7526368,-73.91488543
BROOKLYN,40.64557528,-74.00981596
BROOKLYN,40.71728083,-73.95832025
BROOKLYN,40.67667785,-73.98029403
BROOKLYN,40.64068025,-74.01857834
BROOKLYN,40.71728083,-73.95832025
QUEENS,40.68666893,-73.8230306
BROOKLYN,40.652281,-73.88741499
MANHATTAN,40.75532147,-73.98523375
MANHATTAN,40.76201724,-73.96572124
MANHATTAN,40.75602132,-73.98480768
MANHATTAN,40.83477988,-73.94436619
BROOKLYN,40.64068025,-74.01857834
BROOKLYN,40.66666258,-73.93133863
MANHATTAN,40.71530632,-74.00879094
MANHATTAN,40.80671877,-73.94624272
QUEENS,40.6900244,-73.82571532
MANHATTAN,40.71829556,-73.99427499
QUEENS,40.75886092,-73.82980181
MANHATTAN,40.73683614,-73.99054948
MANHATTAN,40.84610574,-73.9360798
BRONX,40.82623264,-73.92058702
QUEENS,40.77583796,-73.91104303
BRONX,40.8732483,-73.88922845
BROOKLYN,40.71728083,-73.95832025
MANHATTAN,40.73662481,-73.99069746
MANHATTAN,40.750475,-73.99336993
STATEN ISLAND,40.57714886,-74.16406543
BROOKLYN,40.69090803,-73.9554123
MANHATTAN,40.79705409,-73.93465333
MANHATTAN,40.73406974,-74.00410985
QUEENS,40.76757427,-73.91198547
BROOKLYN,40.68532396,-73.98070252
BROOKLYN,40.58387339,-73.93968976
BROOKLYN,40.72439692,-73.94887065
MANHATTAN,40.73366064,-73.99302881
QUEENS,40.76570191,-73.91886141
MANHATTAN,40.73521408,-73.99171521
BRONX,40.82033145,-73.91291649
BRONX,40.85502313,-73.91099857
MANHATTAN,40.77853622,-73.95333524
MANHATTAN,40.75521896,-73.97906163
MANHATTAN,40.77490242,-73.95392269
STATEN ISLAND,40.63700633,-74.15086328
MANHATTAN,40.71034297,-74.01628926
BROOKLYN,40.683851,-73.91210319
MANHATTAN,40.75021803,-73.97905598
BROOKLYN,40.69132926,-73.95175916
BROOKLYN,40.5798153,-73.97216509
QUEENS,40.77257516,-73.93225478
QUEENS,40.77761861,-73.77964867
MANHATTAN,40.7603782,-73.99723495
MANHATTAN,40.77522344,-73.98410646
BROOKLYN,40.66972535,-73.86096223
QUEENS,40.77257516,-73.93225478
QUEENS,40.72560046,-73.79169409
QUEENS,40.70359474,-73.82224631
BRONX,40.86802395,-73.86728342
MANHATTAN,40.74700906,-73.97718753
QUEENS,40.67593179,-73.8180299
QUEENS,40.74895732,-73.86931796
QUEENS,40.73208046,-73.90011089
MANHATTAN,40.7490505,-73.99381399
QUEENS,40.71309328,-73.87581985
BROOKLYN,40.59728291,-73.98535872
BROOKLYN,40.68815149,-73.86835178
BRONX,40.88357564,-73.86280419
QUEENS,40.72216936,-73.79466671
QUEENS,40.70595191,-73.90193901
MANHATTAN,40.73520276,-73.98789757
QUEENS,40.74724645,-73.828839
MANHATTAN,40.76759245,-73.95925988
MANHATTAN,40.75753376,-73.97096464
QUEENS,40.60269756,-73.74926998
BRONX,40.88639532,-73.86124686
MANHATTAN,40.78591202,-73.97260615
MANHATTAN,40.7415834,-73.98113009
MANHATTAN,40.82539717,-73.9474995
QUEENS,40.70708604,-73.75112802
MANHATTAN,40.75911287,-73.97467829
BROOKLYN,40.59471738,-73.9562939
MANHATTAN,40.74726105,-74.00317954
BROOKLYN,40.61230211,-73.98302872
MANHATTAN,40.78591202,-73.97260615
MANHATTAN,40.79413529,-73.9428183
BROOKLYN,40.68350056,-73.97607711
MANHATTAN,40.82542074,-73.95117416
QUEENS,40.76331744,-73.92819586
STATEN ISLAND,40.62496149,-74.14499656
MANHATTAN,40.71560235,-73.98693798
STATEN ISLAND,40.62510489,-74.14876859
BROOKLYN,40.63981766,-73.90663388
STATEN ISLAND,40.62496149,-74.14499656
BROOKLYN,40.6131817,-74.00069874
BROOKLYN,40.653432,-73.97848451
MANHATTAN,40.72409376,-73.98070211
QUEENS,40.68719588,-73.85217461
MANHATTAN,40.77977696,-73.94724661
QUEENS,40.76523444,-73.91388742
MANHATTAN,40.71405432,-73.98711504
MANHATTAN,40.74047771,-73.98403536
QUEENS,40.73720902,-73.86392108
QUEENS,40.74347392,-73.92133886
MANHATTAN,40.74582349,-73.97803964
MANHATTAN,40.76542136,-73.98011976
QUEENS,40.74662563,-73.7127286
BROOKLYN,40.58624754,-73.9662579
BROOKLYN,40.58624754,-73.9662579
QUEENS,40.75912736,-73.82993468
MANHATTAN,40.70625354,-74.01429732
MANHATTAN,40.73006227,-74.00689143
MANHATTAN,40.74999459,-73.99212121
QUEENS,40.6942776,-73.85021159
MANHATTAN,40.7690238,-73.96323744
BRONX,40.86104615,-73.89905316
MANHATTAN,40.76726883,-73.9816896
BROOKLYN,40.64480663,-73.92381906
BROOKLYN,40.61263765,-74.01157237
BRONX,40.80965949,-73.8898942
QUEENS,40.75339521,-73.79241928
BROOKLYN,40.63370668,-74.01140668
QUEENS,40.76195894,-73.86909752
QUEENS,40.74145613,-73.92076024
STATEN ISLAND,40.62894123,-74.11618788
BRONX,40.84558719,-73.88364336
QUEENS,40.68811242,-73.81933081
BROOKLYN,40.6752481,-73.87305309
QUEENS,40.75595782,-73.82851703
MANHATTAN,40.76069559,-73.98456837
MANHATTAN,40.80641313,-73.95019474
BRONX,40.84390822,-73.92412958
QUEENS,40.66016772,-73.77422649
MANHATTAN,40.71867958,-73.99063142
MANHATTAN,40.72152077,-73.99762619
MANHATTAN,40.76889103,-73.98209349
BRONX,40.84611732,-73.89254825
BRONX,40.83615034,-73.85419264
STATEN ISLAND,40.57256744,-74.16995748
BROOKLYN,40.59618427,-73.98049782
BROOKLYN,40.68490321,-73.92945213
QUEENS,40.73838265,-73.79465644
BROOKLYN,40.67761783,-73.97298232
BROOKLYN,40.61124092,-73.92026291
QUEENS,40.7588559,-73.83011586
MANHATTAN,40.75050345,-73.97886461
BROOKLYN,40.67732795,-73.95820822
QUEENS,40.7588559,-73.83011586
STATEN ISLAND,40.61852409,-74.06938269
BROOKLYN,40.71436016,-73.95764392
BROOKLYN,40.67899302,-73.92404319
QUEENS,40.67407913,-73.73002456
BROOKLYN,40.65073635,-73.95079747
BROOKLYN,40.63318558,-73.99401928
MANHATTAN,40.7157401,-74.00728675
BROOKLYN,40.71917477,-73.94532849
MANHATTAN,40.821829,-73.95382155
MANHATTAN,40.80601956,-73.9542118
MANHATTAN,40.74449408,-73.99164549
MANHATTAN,40.73072344,-73.98905298
MANHATTAN,40.72246195,-74.00815694
BRONX,40.84621667,-73.8202315
BRONX,40.89836322,-73.85322782
BROOKLYN,40.6744835,-73.99290522
BRONX,40.82971705,-73.89189179
MANHATTAN,40.7356479,-74.00597909
QUEENS,40.58874195,-73.81711174
MANHATTAN,40.73260957,-74.00276389
QUEENS,40.68810761,-73.83248123
QUEENS,40.70730581,-73.75121377
MANHATTAN,40.77903322,-73.953844
QUEENS,40.70730581,-73.75121377
MANHATTAN,40.7524702,-73.99016468
QUEENS,40.70730581,-73.75121377
BRONX,40.83328498,-73.82835747
BROOKLYN,40.68670603,-73.99379814
MANHATTAN,40.72643341,-73.98925573
QUEENS,40.74570203,-73.9025662
BROOKLYN,40.64340286,-73.91433292
QUEENS,40.72748446,-73.86402032
BROOKLYN,40.61849255,-73.95564077
MANHATTAN,40.71868815,-73.99664506
STATEN ISLAND,40.62431043,-74.13876305
STATEN ISLAND,40.62378565,-74.08218005
BRONX,40.87632013,-73.84860097
BRONX,40.88012183,-73.88175672
BROOKLYN,40.674094,-73.91669807
QUEENS,40.57774633,-73.84930297
QUEENS,40.75844891,-73.82960072
BROOKLYN,40.69599448,-73.93346856
MANHATTAN,40.76473197,-73.96635881
QUEENS,40.68810761,-73.83248123
BROOKLYN,40.68532595,-73.92952019
QUEENS,40.74713673,-73.89240835
MANHATTAN,,
MANHATTAN,40.81281539,-73.94180157
QUEENS,40.69406542,-73.82801268
STATEN ISLAND,40.52769329,-74.23081172
QUEENS,40.77201693,-73.92608525
BROOKLYN,40.61319811,-73.99618934
QUEENS,40.657588,-73.76753146
MANHATTAN,40.80437581,-73.93742024
MANHATTAN,40.72478425,-73.99621182
BRONX,40.8250555,-73.89080094
BROOKLYN,40.61159753,-74.00984698
BROOKLYN,40.66820684,-73.9064896
BROOKLYN,40.67086666,-73.97756685
BROOKLYN,40.63781149,-73.96710018
MANHATTAN,40.70685268,-74.00500266
MANHATTAN,40.75794735,-73.97970328
QUEENS,40.59600755,-73.74264794
STATEN ISLAND,40.60396168,-74.08365738
BRONX,40.83228215,-73.90961968
BRONX,40.86923202,-73.8912852
MANHATTAN,40.71559158,-74.01110686
MANHATTAN,40.77184398,-73.95906232
BRONX,40.87664958,-73.86410579
MANHATTAN,40.76443022,-73.95847124
BROOKLYN,40.59758453,-73.94135181
BROOKLYN,40.64757308,-73.89855452
BROOKLYN,40.66789934,-73.9063891
QUEENS,40.75956957,-73.83013931
MANHATTAN,40.79031419,-73.94768606
BRONX,40.85114171,-73.78846705
BRONX,40.88971644,-73.89815969
QUEENS,40.6789177,-73.75949655
STATEN ISLAND,40.61655417,-74.06796508
QUEENS,40.75200529,-73.8359984
STATEN ISLAND,40.63920164,-74.07638353
MANHATTAN,40.75774798,-73.97145184
MANHATTAN,40.76839142,-73.98167846
QUEENS,40.7235814,-73.84861965
STATEN ISLAND,40.57046684,-74.10976191
BROOKLYN,40.65493453,-73.96171454
MANHATTAN,40.71838331,-73.99284643
QUEENS,40.74303376,-73.82551891
MANHATTAN,40.71165612,-73.99981243
MANHATTAN,40.74979418,-73.99148602
QUEENS,40.71078074,-73.7928117
QUEENS,40.7023593,-73.81853842
MANHATTAN,40.75786285,-73.98339952
BROOKLYN,40.58366904,-73.94842756
QUEENS,40.7628345,-73.9378744
MANHATTAN,40.73433056,-73.99903297
BROOKLYN,40.67649621,-73.91369556
MANHATTAN,40.76546858,-73.97004063
QUEENS,40.75234169,-73.92467059
MANHATTAN,40.75864479,-73.98134184
QUEENS,40.70000936,-73.83088612
MANHATTAN,40.74297516,-73.98220511
MANHATTAN,40.75238244,-73.97328405
MANHATTAN,40.71849514,-73.98536456
BROOKLYN,40.63258532,-73.88835253
QUEENS,40.74224887,-73.87399723
MANHATTAN,40.71656375,-73.99891058
BRONX,40.86904758,-73.90298204
QUEENS,40.70054842,-73.90982352
BROOKLYN,40.66917176,-73.98630542
BRONX,40.84198443,-73.92450041
MANHATTAN,40.81842072,-73.93772135
MANHATTAN,40.71654176,-73.99698426
MANHATTAN,40.7959573,-73.9708287
MANHATTAN,40.71643452,-73.99270596
MANHATTAN,40.71794979,-73.99611481
BRONX,40.90502389,-73.90174296
QUEENS,40.74716131,-73.89227478
BROOKLYN,40.6784508,-73.91411124
BROOKLYN,40.67845823,-73.91303686
BROOKLYN,40.62240696,-73.96449973
BROOKLYN,40.62685109,-73.97642885
QUEENS,40.74230971,-73.86947174
MANHATTAN,40.74254703,-73.98251558
BROOKLYN,40.63597511,-73.97814065
BROOKLYN,40.6702531,-73.98541841
BROOKLYN,40.67900136,-73.92420182
QUEENS,40.75886964,-73.83013026
BROOKLYN,40.67518359,-73.95634933
MANHATTAN,40.72617008,-73.99128339
STATEN ISLAND,40.61235918,-74.06485973
BROOKLYN,40.67234852,-73.95028043
MANHATTAN,40.72536065,-74.00362586
QUEENS,40.75729332,-73.92916249
BROOKLYN,40.66972535,-73.86096223
BROOKLYN,40.66475135,-73.89404073
MANHATTAN,40.72684,-73.99451238
MANHATTAN,40.7673345,-73.95942249
BRONX,40.88067235,-73.88330712
BROOKLYN,40.60911527,-73.96024257
BROOKLYN,40.66536088,-73.88843104
BROOKLYN,40.62016669,-73.98914676
BROOKLYN,40.62405125,-73.96504641
BROOKLYN,40.57558571,-73.96297313
MANHATTAN,40.73406982,-73.9996536
MANHATTAN,40.71993511,-73.97875164
BRONX,40.86731596,-73.89697918
MANHATTAN,40.74838071,-73.99253644
QUEENS,40.71231272,-73.82623057
MANHATTAN,40.74355842,-73.99973656
MANHATTAN,40.85127593,-73.93962081
MANHATTAN,40.77294254,-73.98392288
MANHATTAN,40.77426626,-73.96328509
QUEENS,,
BRONX,40.87283901,-73.85218857
MANHATTAN,40.73063338,-73.99996392
